"Reporter.Name"	"allData.replica1"	"allData.replica2"
"10013"	"tcruzi-143"	26664.3	21286.47
"10130"	"tcruzi-260"	3743.13	1055.82
"10141"	"tcruzi-271"	3710.73	970.47
"10236"	"tcruzi-366"	15449.91	10247.07
"10723"	"tcruzi-853"	8168.33	4545.12
"10725"	"tcruzi-855"	6433.95	3516.09
"10741"	"tcruzi-871"	9958.2	5277.54
"10756"	"tcruzi-886"	5087.2	2944.37
"10759"	"tcruzi-889"	7823.07	4804.86
"10760"	"tcruzi-890"	6008.6	3978.31
"10778"	"tcruzi-908"	3261.66	7622.17
"10779"	"tcruzi-909"	1912.53	1870.57
"10785"	"tcruzi-915"	10146.99	3015.51
"11029"	"tcruzi-1159"	568.42	508.97
"11109"	"tcruzi-1239"	36874.29	25796.89
"11194"	"tcruzi-1324"	2673.24	1946.55
"11472"	"tcruzi-1602"	12377.64	10497.44
"11473"	"tcruzi-1603"	12168	10262.19
"11474"	"tcruzi-1604"	19388.76	15847.25
"11475"	"tcruzi-1605"	1399.97	2355.37
"11524"	"tcruzi-1654"	267	223.63
"11535"	"tcruzi-1665"	299.12	282.46
"11724"	"tcruzi-1854"	4995.05	3222.17
"12045"	"tcruzi-2175"	7057.75	3997.72
"12122"	"tcruzi-2252"	60204.16	19855.6
"12123"	"tcruzi-2253"	34151.72	25006.51
"12125"	"tcruzi-2255"	27817.4	21387.57
"12656"	"tcruzi-2786"	430.51	2420.33
"12657"	"tcruzi-2787"	4514.73	3851.24
"12667"	"tcruzi-2797"	21009.68	18260.36
"12668"	"tcruzi-2798"	23262.21	20890.34
"12677"	"tcruzi-2807"	17139.83	16999.5
"12678"	"tcruzi-2808"	24729.53	20080.84
"12679"	"tcruzi-2809"	30931.42	36707.05
"12680"	"tcruzi-2810"	27687.51	23185.17
"12681"	"tcruzi-2811"	30144.17	26093.18
"12682"	"tcruzi-2812"	22409.74	23108.73
"12683"	"tcruzi-2813"	31768.89	25774.59
"12716"	"tcruzi-2846"	22772.87	19113.93
"12717"	"tcruzi-2847"	28360.18	21857.65
"12718"	"tcruzi-2848"	28445.89	24173.17
"12731"	"tcruzi-2861"	24810.8	21764.78
"12769"	"tcruzi-2899"	4160.62	2760.85
"12968"	"tcruzi-3098"	24471.56	19945.72
"12977"	"tcruzi-3107"	22883.51	19816.82
"13282"	"tcruzi-3412"	25695.94	20619.02
"13283"	"tcruzi-3413"	25921.57	18803.5
"13284"	"tcruzi-3414"	29240.74	23421.93
"13285"	"tcruzi-3415"	29556.54	21504
"13314"	"tcruzi-3444"	4380.52	1859.89
"13321"	"tcruzi-3451"	4287.56	939.63
"13322"	"tcruzi-3452"	18182.66	7601.86
"13354"	"tcruzi-3484"	2341.35	1846.81
"13355"	"tcruzi-3485"	1618.66	705.38
"13357"	"tcruzi-3487"	5161.11	1562.2
"13381"	"tcruzi-3511"	2877.49	8987.32
